Object Name,Object Type,Location,Cluster Location,SLA Domain,Organization,Data Reduction (%),Dedup Ratio,Logical Data Reduction (%),Logical Dedup Ratio,Protected On,Total Local Storage (GB),Total Archive Storage (GB),Local Storage Growth (MB/day),Archive Storage Growth (MB/day)
EAG-PFSENSE-ACCD01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,98.88,89.09,99.92,1333.23,9/13/2018 14:48,0.2,0,-5.1,0
EAG-PFSENSE-ACCD02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,98.92,92.36,99.93,1383.35,9/17/2018 13:25,0.2,0,1.5,0
EAG-PFSENSE-AHS01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,96.7,30.26,99.75,402.96,9/10/2018 15:29,0.7,0,10.8,0
EAG-PFSENSE-AHS02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,96.56,29.06,99.74,386.84,9/12/2018 15:37,0.8,0,16.9,0
EAG-PFSENSE-ANR01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,99.3,143.07,99.95,2120.53,9/4/2018 14:08,0.2,0,0.2,0
EAG-PFSENSE-ANR02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,96.86,31.85,99.79,473.49,9/4/2018 15:08,0.7,0,0.1,0
EAG-PFSENSE-C2TEST01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,95.19,20.79,99.61,257.29,9/11/2018 11:32,1.1,0,27.2,0
EAG-PFSENSE-C2TEST02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,97.11,34.64,99.78,461.87,9/11/2018 12:44,0.7,0,13.2,0
EAG-pfSense-CE-PH01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,96.03,25.19,99.71,344.22,7/16/2018 11:43,0.3,0,-0.1,0
EAG-PFSENSE-CTO01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,96.2,26.29,99.71,349.92,8/20/2018 15:44,0.9,0,17.9,0
EAG-PFSENSE-CTO02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,96.23,26.56,99.72,353.51,8/21/2018 9:57,0.9,0,17.6,0
EAG-PFSENSE-DOL01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,95.53,22.36,99.69,323.46,7/17/2018 13:46,0.4,0,0.5,0
EAG-PFSENSE-DOL02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,95.81,23.89,99.71,348.16,7/26/2018 13:12,0.4,0,0.1,0
EAG-PFSENSE-ERP01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,96.32,27.17,99.73,372.42,8/13/2018 13:30,0.8,0,0.5,0
EAG-PFSENSE-ERP02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,96.85,31.74,99.77,437.08,8/13/2018 9:00,0.7,0,0,0
EAG-PFSENSE-JUD01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,95.48,22.12,99.69,319.45,7/25/2018 9:30,0.4,0,0.7,0
EAG-PFSENSE-JUD02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,95.77,23.65,99.71,343.76,7/17/2018 13:46,0.4,0,0.1,0
EAG-PFSENSE-JUD-DR01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,98.71,77.31,99.91,1144.29,8/15/2018 15:38,0.3,0,0.6,0
EAG-PFSENSE-JUD-DR02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,98.85,87.23,99.92,1295.57,8/15/2018 18:33,0.2,0,0.1,0
EAG-PFSENSE-TAX01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,97.1,34.49,99.61,257,10/4/2018 8:39,1.3,0,35.7,0
EAG-PFSENSE-TAX02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,97.46,39.42,99.82,545.22,10/4/2018 13:41,0.6,0,6,0
EAG-PFSENSE-TEST01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,97.25,36.35,99.79,483.03,7/6/2018 14:12,0.6,0,5.9,0
EAG-PFSENSE-TEST02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,95.22,20.9,99.61,258.3,8/14/2018 16:47,1.1,0,13.5,0
eagptvpsc03,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,90.66,10.71,99.25,134.11,1/9/2018 18:37,4.5,0,0.5,0
eagptvvc02,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,98.51,67.31,99.87,789.1,1/23/2018 18:57,9.1,0,-3,0
eagpvhield03,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,94.44,18,99.61,256.58,1/9/2018 14:06,3.8,0,0.4,0
eagpvrops02,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,86.28,7.29,98.38,61.79,5/3/2018 17:07,107.2,0,20.3,0
eagpvrops03,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,86.76,7.55,98.52,67.46,5/16/2018 11:54,105.7,0,111.8,0
EAG-VLAN3722-pfSenseTest,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,61.13,2.57,94.45,18.03,8/17/2018 11:27,44.7,0,1081.8,0
EAG-VLAN3723-pfSenseTest,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,66.26,2.96,95.18,20.73,8/17/2018 11:27,38.9,0,-178.6,0
EAG-VLAN3724DMZ-pfSenseTest,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,75.25,4.04,97.77,44.81,8/17/2018 11:27,15.6,0,27.3,0
eagwaschwartztv,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,49.03,1.96,94.41,17.89,6/26/2018 15:56,42,0,797,0
eagwdgwozdztv,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,37.37,1.6,93.27,14.86,1/9/2018 14:06,80.9,0,143.3,0
eagwjhosfordtv,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,54.93,2.22,95.8,23.82,2/6/2018 12:24,31.6,0,232.6,0
eagwphaightv,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,96.63,29.67,99.74,379.27,5/2/2018 12:52,1.8,0,2.4,0
EDU-DC1,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,63.36,2.73,96.52,28.73,8/24/2018 14:30,52.3,0,26.3,0
EDU-DC1,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,63.36,2.73,96.52,28.73,8/24/2018 14:30,52.3,0,26.3,0
EDU-DC2,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,64.47,2.81,96.53,28.8,8/24/2018 14:30,52.2,0,1179.3,0
EDU-DC2,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,64.47,2.81,96.53,28.8,8/24/2018 14:30,52.2,0,1179.3,0
EDU-DKR-01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,97.9,47.63,99.86,707.16,8/15/2018 13:37,1.1,0,0.1,0
EDU-DKR-01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,97.9,47.63,99.86,707.16,8/15/2018 13:37,1.1,0,0.1,0
EDU-EDE-DEV,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,91.63,11.95,99.43,176.72,9/12/2018 10:33,13.7,0,5.9,0
EDU-EDE-DEV,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,91.63,11.95,99.43,176.72,9/12/2018 10:33,13.7,0,5.9,0
EDU-EDE-ETL,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,90.56,10.6,98.42,63.34,10/19/2018 12:41,15.3,0,2179.6,0
EDU-EDE-ETL,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,90.56,10.6,98.42,63.34,10/19/2018 12:41,15.3,0,2179.6,0
EDU-EDE-SQLDEV,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,98.36,60.82,99.89,908.79,9/12/2018 10:33,17.7,0,24,0
EDU-EDE-SQLDEV,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,98.36,60.82,99.89,908.79,9/12/2018 10:33,17.7,0,24,0
EDU-EDE-SQLPRD,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,98.47,65.27,99.9,975.86,9/12/2018 10:33,16.5,0,23.7,0
EDU-EDE-SQLPRD,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,98.47,65.27,99.9,975.86,9/12/2018 10:33,16.5,0,23.7,0
EDU-EFT,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,79.03,4.77,97.79,45.29,8/24/2018 14:30,42.7,0,-1.4,0
EDU-EFT,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,79.03,4.77,97.79,45.29,8/24/2018 14:30,42.7,0,-1.4,0
EDU-EFT-DMZ,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,77.58,4.46,98.21,55.85,8/24/2018 14:30,16.1,0,8.1,0
EDU-EFT-DMZ,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,77.58,4.46,98.21,55.85,8/24/2018 14:30,16.1,0,8.1,0
EDU-FS1,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,36.62,1.58,95.45,21.96,8/24/2018 14:30,1445.5,0,1022.7,0
EDU-FS1,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,36.62,1.58,95.45,21.96,8/24/2018 14:30,1445.5,0,1022.7,0
EDU-FS2,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,56.01,2.27,96.84,31.63,8/24/2018 14:30,1120.5,0,425.1,0
EDU-FS2,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,56.01,2.27,96.84,31.63,8/24/2018 14:30,1120.5,0,425.1,0
EDU-IES4,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,50.43,2.02,96.07,25.45,8/24/2018 14:30,49.8,0,-2.4,0
EDU-IES4,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,50.43,2.02,96.07,25.45,8/24/2018 14:30,49.8,0,-2.4,0
EDU-Netwrix,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,75.19,4.03,98,49.97,8/24/2018 14:30,15,0,-4.2,0
EDU-Netwrix,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,75.19,4.03,98,49.97,8/24/2018 14:30,15,0,-4.2,0
EDU-NSLP,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,80.24,5.06,98.32,59.52,8/24/2018 14:30,12.1,0,-20,0
EDU-NSLP,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,80.24,5.06,98.32,59.52,8/24/2018 14:30,12.1,0,-20,0
EDU-Print,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,70.21,3.36,97.17,35.33,8/24/2018 14:30,22.8,0,72.5,0
EDU-Print,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,70.21,3.36,97.17,35.33,8/24/2018 14:30,22.8,0,72.5,0
EDU-SQLAnalysis,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,90.7,10.75,99.2,125.23,8/24/2018 14:30,42.4,0,34.9,0
EDU-SQLAnalysis,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,90.7,10.75,99.2,125.23,8/24/2018 14:30,42.4,0,34.9,0
EDU-VTCLIM,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,91.18,11.34,99.31,144.41,9/12/2018 15:36,10.4,0,131.7,0
EDU-VTCLIM,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,91.18,11.34,99.31,144.41,9/12/2018 15:36,10.4,0,131.7,0
EDWREPPUB,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,97.55,40.85,99.81,519.89,8/24/2018 14:30,1.4,0,-0.5,0
EDWREPPUB,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,97.55,40.85,99.81,519.89,8/24/2018 14:30,1.4,0,-0.5,0
ENT-AADSync,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,69.41,3.27,96.67,30.02,7/6/2018 10:27,50.1,0,135.6,0
ENT-AADSync,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,69.41,3.27,96.67,30.02,7/6/2018 10:27,50.1,0,135.6,0
ENT-ADAUDIT,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,88.84,8.96,99.11,112.5,8/18/2018 16:13,32.9,0,-17.1,0
ENT-ADAUDIT,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,88.84,8.96,99.11,112.5,8/18/2018 16:13,32.9,0,-17.1,0
ENT-CA,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,70.76,3.42,97.63,42.19,8/18/2018 16:15,25.2,0,-0.5,0
ENT-CA,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,70.76,3.42,97.63,42.19,8/18/2018 16:15,25.2,0,-0.5,0
ENT-CISCO-CDA,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,99.54,218.11,99.97,3271.59,8/1/2018 9:42,0.6,0,0,0
ENT-CISCO-CDA,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,99.54,218.11,99.97,3271.59,8/1/2018 9:42,0.6,0,0,0
ENT-DCNET01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,72.33,3.61,96.88,32.08,8/18/2018 16:13,37.5,0,-12.9,0
ENT-DCNET01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,72.33,3.61,96.88,32.08,8/18/2018 16:13,37.5,0,-12.9,0
ENT-DCNET02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,72.99,3.7,96.89,32.13,8/18/2018 16:13,37.4,0,68.6,0
ENT-DCNET02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,72.99,3.7,96.89,32.13,8/18/2018 16:13,37.4,0,68.6,0
ENT-DCVSMS01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,53.72,2.16,94.08,16.89,8/18/2018 16:13,71.2,0,21.7,0
ENT-DCVSMS01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,53.72,2.16,94.08,16.89,8/18/2018 16:13,71.2,0,21.7,0
ENT-DCVSMS02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,67.44,3.07,96.26,26.75,8/18/2018 16:13,41.7,0,-14.5,0
ENT-DCVSMS02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,67.44,3.07,96.26,26.75,8/18/2018 16:13,41.7,0,-14.5,0
ENT-DCVSMS03,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,69.25,3.25,96.42,27.94,8/18/2018 16:13,43,0,153.6,0
ENT-DCVSMS03,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,69.25,3.25,96.42,27.94,8/18/2018 16:13,43,0,153.6,0
ENT-DCVSMS04,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,75.28,4.05,95.48,22.13,8/18/2018 16:13,54.3,0,618,0
ENT-DCVSMS04,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,75.28,4.05,95.48,22.13,8/18/2018 16:13,54.3,0,618,0
ENT-EXCH,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,37.79,1.61,95.09,20.37,7/12/2018 11:51,3586.8,0,3445.5,0
ENT-EXCH,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,37.79,1.61,95.09,20.37,7/12/2018 11:51,3586.8,0,3445.5,0
ENT-Footprints-2003,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,76.62,4.28,97.73,44.11,8/18/2018 16:15,86.5,0,-222,0
ENT-Footprints-2003,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,76.62,4.28,97.73,44.11,8/18/2018 16:15,86.5,0,-222,0
ENT-IEM-CORE,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,33.09,1.49,93.65,15.75,8/18/2018 16:14,584.8,0,-439.3,0
ENT-IEM-CORE,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,33.09,1.49,93.65,15.75,8/18/2018 16:14,584.8,0,-439.3,0
ENT-IEM-CSA,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,85.81,7.05,98.7,76.72,8/18/2018 16:14,5.9,0,18.7,0
ENT-IEM-CSA,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,85.81,7.05,98.7,76.72,8/18/2018 16:14,5.9,0,18.7,0
ENT-IEM-SQL,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,84.6,6.5,96.64,29.75,8/18/2018 16:14,227.3,0,363.2,0
ENT-IEM-SQL,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,84.6,6.5,96.64,29.75,8/18/2018 16:14,227.3,0,363.2,0
ENT-ISM-APP,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,83.4,6.02,91.69,12.03,10/23/2018 15:00,17.9,0,43.1,0
ENT-ISM-APP,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,83.4,6.02,91.69,12.03,10/23/2018 15:00,17.9,0,43.1,0
ENT-ISM-REP,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,83.34,6,91.66,11.98,10/23/2018 15:46,17.9,0,43.1,0
ENT-ISM-REP,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,83.34,6,91.66,11.98,10/23/2018 15:46,17.9,0,43.1,0
ENT-ISM-SQL,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,95.81,23.86,97.9,47.69,10/23/2018 15:46,18,0,-1308.7,0
ENT-ISM-SQL,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,95.81,23.86,97.9,47.69,10/23/2018 15:46,18,0,-1308.7,0
ENT-ISM-UAT,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,81.57,5.43,97.75,44.37,8/18/2018 16:14,67.8,0,842.6,0
ENT-ISM-UAT,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,81.57,5.43,97.75,44.37,8/18/2018 16:14,67.8,0,842.6,0
ENT-ISM-WEB,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,83.39,6.02,91.68,12.02,10/23/2018 15:16,17.9,0,43,0
ENT-ISM-WEB,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,83.39,6.02,91.68,12.02,10/23/2018 15:16,17.9,0,43,0
ENT-LDMS-Core,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,26.46,1.36,94.79,19.18,8/18/2018 16:14,470.2,0,228.5,0
ENT-LDMS-Core,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,26.46,1.36,94.79,19.18,8/18/2018 16:14,470.2,0,228.5,0
ENT-LDSD-App,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,55.02,2.22,96.52,28.71,8/18/2018 16:14,56.1,0,82.2,0
ENT-LDSD-App,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,55.02,2.22,96.52,28.71,8/18/2018 16:14,56.1,0,82.2,0
ENT-LDSD-UAT,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,68.7,3.2,97.53,40.43,8/18/2018 16:14,78.1,0,41.7,0
ENT-LDSD-UAT,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,68.7,3.2,97.53,40.43,8/18/2018 16:14,78.1,0,41.7,0
ENT-LDSD-Web,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,52.07,2.09,96.26,26.76,8/18/2018 16:14,60.2,0,10.8,0
ENT-LDSD-Web,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,52.07,2.09,96.26,26.76,8/18/2018 16:14,60.2,0,10.8,0
ENT-MBAM,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,65.1,2.87,96.85,31.79,8/18/2018 16:15,23.6,0,-45.9,0
ENT-MBAM,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,65.1,2.87,96.85,31.79,8/18/2018 16:15,23.6,0,-45.9,0
ENT-MBAM-SQL,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,56.86,2.32,95.79,23.78,8/18/2018 16:15,29.4,0,31.8,0
ENT-MBAM-SQL,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,56.86,2.32,95.79,23.78,8/18/2018 16:15,29.4,0,31.8,0
ENT-SEP,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,22.79,1.3,86.11,7.2,8/18/2018 16:13,237.1,0,454.1,0
ENT-SEP,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,22.79,1.3,86.11,7.2,8/18/2018 16:13,237.1,0,454.1,0
ENT-SP-APP,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,54.89,2.22,93.62,15.68,8/18/2018 16:15,183.6,0,2851.2,0
ENT-SP-APP,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,54.89,2.22,93.62,15.68,8/18/2018 16:15,183.6,0,2851.2,0
ENT-SP-SQL,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,36.23,1.57,86.16,7.22,8/18/2018 16:15,934.8,0,21336.9,0
ENT-SP-SQL,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,36.23,1.57,86.16,7.22,8/18/2018 16:15,934.8,0,21336.9,0
ENT-SP-WEB,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,60.22,2.51,96.4,27.8,8/18/2018 16:15,83,0,103.5,0
ENT-SP-WEB,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,60.22,2.51,96.4,27.8,8/18/2018 16:15,83,0,103.5,0
ENT-VPN01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,86.26,7.28,99.01,100.56,9/12/2018 11:34,16,0,66.6,0
ENT-VPN01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,86.26,7.28,99.01,100.56,9/12/2018 11:34,16,0,66.6,0
ENT-VPN02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,80.3,5.08,98.47,65.29,8/18/2018 16:15,23,0,-25.3,0
ENT-VPN02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,80.3,5.08,98.47,65.29,8/18/2018 16:15,23,0,-25.3,0
ENT-WSUS,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,54.54,2.2,96.51,28.69,8/18/2018 16:13,306.9,0,2626.2,0
ENT-WSUS,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,54.54,2.2,96.51,28.69,8/18/2018 16:13,306.9,0,2626.2,0
ERP-AWILLIAMS-VM-DR,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,71.64,3.53,98.11,52.9,10/23/2017 7:41,15.2,0,0,0
ERP-BIGIPVE01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ERP,97.02,33.51,99.77,441.88,6/22/2018 12:07,3.5,0,-2.9,0
ERP-BIGIPVE01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,97.02,33.51,99.77,441.88,6/22/2018 12:07,3.5,0,-2.9,0
ERP-BIGIPVE02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ERP,94.71,18.89,99.6,248.97,6/22/2018 12:07,6.2,0,-2.5,0
ERP-BIGIPVE02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,94.71,18.89,99.6,248.97,6/22/2018 12:07,6.2,0,-2.5,0
ERP-DBFMPRD01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ERP,99.76,408.38,99.97,3267.04,10/17/2018 16:15,0.3,0,28.7,0
ERP-DBFMPRD01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,99.76,408.38,99.97,3267.04,10/17/2018 16:15,0.3,0,28.7,0
ERP-DBFMPRD02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ERP,99.76,408.38,99.97,3267.04,10/17/2018 16:15,0.3,0,28.7,0
ERP-DBFMPRD02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,99.76,408.38,99.97,3267.04,10/17/2018 16:15,0.3,0,28.7,0
ERP-DBFMSIT01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ERP,89.88,9.88,99.14,116.91,6/22/2018 12:07,139.6,0,412.2,0
