"Object Name","Object Type","Location","Cluster Location","SLA Domain","Organization","Data Reduction (%)","Dedup Ratio","Logical Data Reduction (%)","Logical Dedup Ratio","Protected On","Total Local Storage (GB)","Total Archive Storage (GB)","Local Storage Growth (MB/day)","Archive Storage Growth (MB/day)"
"EAG-PFSENSE-ANR01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","99.30","142.42","99.95","2110.91","2018-09-04 14:08:10","0.2","0.0","0.1","0.0"
"EAG-PFSENSE-ACCD02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","98.92","92.36","99.93","1383.40","2018-09-17 13:25:15","0.2","0.0","0.5","0.0"
"EAG-PFSENSE-ACCD01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","98.88","89.09","99.92","1333.18","2018-09-13 14:48:48","0.2","0.0","-0.4","0.0"
"EAG-PFSENSE-JUD-DR02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","98.85","87.11","99.92","1293.80","2018-08-15 18:33:07","0.2","0.0","0.1","0.0"
"EAG-PFSENSE-JUD-DR01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","98.71","77.33","99.91","1144.80","2018-08-15 15:38:03","0.3","0.0","0.1","0.0"
"EAG-pfSense-CE-PH01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.03","25.19","99.71","344.19","2018-07-16 11:43:31","0.3","0.0","-0.1","0.0"
"EAG-PFSENSE-DOL02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","95.81","23.84","99.71","347.29","2018-07-26 13:12:56","0.4","0.0","0.1","0.0"
"EAG-PFSENSE-JUD02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","95.77","23.66","99.71","343.89","2018-07-17 13:46:44","0.4","0.0","0.1","0.0"
"ERP-DBFMPRD01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","99.63","272.52","99.97","3270.29","2018-10-17 16:15:23","0.4","0.0","30.0","0.0"
"ERP-DBFMPRD01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","99.63","272.52","99.97","3270.29","2018-10-17 16:15:23","0.4","0.0","30.0","0.0"
"ERP-DBFMPRD02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","99.63","272.52","99.97","3270.29","2018-10-17 16:15:23","0.4","0.0","30.0","0.0"
"ERP-DBFMPRD02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","99.63","272.52","99.97","3270.29","2018-10-17 16:15:23","0.4","0.0","30.0","0.0"
"EAG-PFSENSE-TEST01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","98.18","54.91","99.87","761.05","2018-07-06 14:12:45","0.4","0.0","-1.5","0.0"
"EAG-PFSENSE-DOL01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","95.50","22.23","99.69","321.43","2018-07-17 13:46:44","0.4","0.0","0.2","0.0"
"EAG-PFSENSE-JUD01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","95.47","22.09","99.69","318.99","2018-07-25 09:30:13","0.4","0.0","0.2","0.0"
"EAG-PFSENSE-TAX02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","97.48","39.72","99.82","549.90","2018-10-04 13:41:53","0.5","0.0","4.8","0.0"
"ENT-CISCO-CDA","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","99.54","218.11","99.97","3271.59","2018-08-01 09:42:10","0.6","0.0","0.0","0.0"
"ENT-CISCO-CDA","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","99.54","218.11","99.97","3271.59","2018-08-01 09:42:10","0.6","0.0","0.0","0.0"
"ERP-FMPRDWEB03","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","99.44","178.15","99.95","2137.82","2018-10-17 14:44:41","0.6","0.0","-2001.5","0.0"
"ERP-FMPRDWEB03","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","99.44","178.15","99.95","2137.82","2018-10-17 14:44:41","0.6","0.0","-2001.5","0.0"
"ERP-FMSBX1WEB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","99.44","178.15","99.95","2137.82","2018-10-17 16:33:42","0.6","0.0","50.2","0.0"
"ERP-FMSBX1WEB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","99.44","178.15","99.95","2137.82","2018-10-17 16:33:42","0.6","0.0","50.2","0.0"
"EAG-PFSENSE-C2TEST02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","97.11","34.62","99.78","461.56","2018-09-11 12:44:12","0.7","0.0","13.0","0.0"
"EAG-PFSENSE-ANR02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.86","31.84","99.79","473.29","2018-09-04 15:08:59","0.7","0.0","0.1","0.0"
"EAG-PFSENSE-ERP02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.84","31.67","99.77","435.83","2018-08-13 09:00:55","0.7","0.0","-0.1","0.0"
"EAG-PFSENSE-AHS01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.69","30.23","99.75","402.46","2018-09-10 15:29:08","0.7","0.0","15.7","0.0"
"EAG-PFSENSE-AHS02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.56","29.03","99.74","386.40","2018-09-12 15:37:28","0.8","0.0","16.3","0.0"
"EAG-PFSENSE-ERP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.32","27.17","99.73","372.20","2018-08-13 13:30:13","0.8","0.0","-0.1","0.0"
"EAG-PFSENSE-TEST02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.10","25.62","99.70","330.59","2018-08-14 16:47:24","0.8","0.0","5.3","0.0"
"EAG-PFSENSE-CTO02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.23","26.53","99.72","353.10","2018-08-21 09:57:42","0.9","0.0","17.1","0.0"
"EAG-PFSENSE-CTO01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.20","26.32","99.71","350.34","2018-08-20 15:44:20","0.9","0.0","17.4","0.0"
"blkpearl","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","EDU","99.01","101.20","99.92","1294.37","2018-08-24 14:30:32","0.9","0.0","-1.5","0.0"
"blkpearl","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","99.01","101.20","99.92","1294.37","2018-08-24 14:30:32","0.9","0.0","-1.5","0.0"
"EAG-PFSENSE-C2TEST01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","95.19","20.79","99.61","257.39","2018-09-11 11:32:15","1.1","0.0","26.4","0.0"
"doepas1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","EDU","98.84","86.49","99.91","1085.96","2018-08-24 14:30:32","1.1","0.0","-1.7","0.0"
"doepas1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","98.84","86.49","99.91","1085.96","2018-08-24 14:30:32","1.1","0.0","-1.7","0.0"
"JUD-DR-OP-APPJW01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","98.99","98.69","99.93","1450.92","2018-08-01 12:13:22","1.1","0.0","0.1","0.0"
"JUD-DR-OP-APPJW01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","98.99","98.69","99.93","1450.92","2018-08-01 12:13:22","1.1","0.0","0.1","0.0"
"JUD-DR-OP-FS01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","98.98","97.92","99.93","1439.76","2018-08-01 12:13:22","1.1","0.0","0.2","0.0"
"JUD-DR-OP-FS01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","98.98","97.92","99.93","1439.76","2018-08-01 12:13:22","1.1","0.0","0.2","0.0"
"JUD-DR-OP-INT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","98.98","97.82","99.93","1438.16","2018-08-01 12:13:22","1.1","0.0","0.1","0.0"
"JUD-DR-OP-INT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","98.98","97.82","99.93","1438.16","2018-08-01 12:13:22","1.1","0.0","0.1","0.0"
"JUD-DR-OP-APPJW02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","98.98","97.64","99.93","1437.49","2018-08-01 12:13:22","1.1","0.0","0.0","0.0"
"JUD-DR-OP-APPJW02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","98.98","97.64","99.93","1437.49","2018-08-01 12:13:22","1.1","0.0","0.0","0.0"
"EDU-DKR-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","EDU","97.90","47.64","99.86","707.30","2018-08-15 13:37:39","1.1","0.0","0.1","0.0"
"EDU-DKR-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","97.90","47.64","99.86","707.30","2018-08-15 13:37:39","1.1","0.0","0.1","0.0"
"EAG-PFSENSE-TAX01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","97.10","34.48","99.61","256.93","2018-10-04 08:39:33","1.3","0.0","30.3","0.0"
"JUD-DR-OP-ELS01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","99.19","124.22","99.94","1715.02","2018-08-01 12:13:22","1.3","0.0","-2.0","0.0"
"JUD-DR-OP-ELS01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","99.19","124.22","99.94","1715.02","2018-08-01 12:13:22","1.3","0.0","-2.0","0.0"
"JUD-DR-OP-PORT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","99.17","121.05","99.94","1792.66","2018-08-01 12:13:22","1.3","0.0","0.3","0.0"
"JUD-DR-OP-PORT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","99.17","121.05","99.94","1792.66","2018-08-01 12:13:22","1.3","0.0","0.3","0.0"
"EDWREPPUB","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","EDU","97.61","41.83","99.81","533.79","2018-08-24 14:30:32","1.4","0.0","-0.8","0.0"
"EDWREPPUB","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","97.61","41.83","99.81","533.79","2018-08-24 14:30:32","1.4","0.0","-0.8","0.0"
"PCoIP_MC_1.10.5","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","79.33","4.84","97.47","39.56","2018-08-28 08:14:27","1.5","0.0","-1.2","0.0"
"PCoIP_MC_1.10.5","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","79.33","4.84","97.47","39.56","2018-08-28 08:14:27","1.5","0.0","-1.2","0.0"
"VVH-ScanDent","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","96.42","27.91","99.73","373.14","2018-08-18 16:15:01","1.6","0.0","-0.8","0.0"
"VVH-ScanDent","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.42","27.91","99.73","373.14","2018-08-18 16:15:01","1.6","0.0","-0.8","0.0"
"eagwphaightv","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.74","30.69","99.77","427.23","2018-05-02 12:52:54","1.8","0.0","-0.2","0.0"
"eagmtvrubrikproxy","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","Global","84.61","6.50","98.80","83.13","2018-07-12 10:48:17","2.9","0.0","4.4","0.0"
"ERP-FMUAT2WEB03","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","97.31","37.14","99.76","417.91","2018-10-17 14:33:22","3.1","0.0","-1794.8","0.0"
"ERP-FMUAT2WEB03","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","97.31","37.14","99.76","417.91","2018-10-17 14:33:22","3.1","0.0","-1794.8","0.0"
"ERP-FMUAT2WEB02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","97.31","37.13","99.76","417.70","2018-10-17 14:33:21","3.1","0.0","-1794.7","0.0"
"ERP-FMUAT2WEB02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","97.31","37.13","99.76","417.70","2018-10-17 14:33:21","3.1","0.0","-1794.7","0.0"
"BIDRWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","94.23","17.34","99.60","249.87","2017-10-23 07:41:44","3.2","0.0","0.0","0.0"
"ERP-BIGIPVE01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","97.01","33.48","99.77","441.20","2018-06-22 12:07:21","3.5","0.0","-3.4","0.0"
"ERP-BIGIPVE01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","97.01","33.48","99.77","441.20","2018-06-22 12:07:21","3.5","0.0","-3.4","0.0"
"eagpvhield03","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","Global","94.45","18.03","99.61","256.40","2018-01-09 14:06:51","3.8","0.0","4.4","0.0"
"JUD-DR-OP-IMG01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","99.49","197.69","99.96","2757.53","2018-08-01 12:40:27","3.8","0.0","-7.8","0.0"
"JUD-DR-OP-IMG01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","99.49","197.69","99.96","2757.53","2018-08-01 12:40:27","3.8","0.0","-7.8","0.0"
"doepie1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","EDU","95.90","24.40","99.66","297.44","2018-08-24 14:30:32","3.9","0.0","-2.5","0.0"
"doepie1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","95.90","24.40","99.66","297.44","2018-08-24 14:30:32","3.9","0.0","-2.5","0.0"
"fillmore","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","EDU","95.98","24.87","99.70","333.58","2018-08-24 14:30:32","4.0","0.0","1.3","0.0"
"fillmore","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","95.98","24.87","99.70","333.58","2018-08-24 14:30:32","4.0","0.0","1.3","0.0"
"JUD-neiconnect","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","97.76","44.56","99.85","655.64","2018-08-28 08:14:29","4.4","0.0","0.4","0.0"
"JUD-neiconnect","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","97.76","44.56","99.85","655.64","2018-08-28 08:14:29","4.4","0.0","0.4","0.0"
"eagptvpsc03","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","Global","90.66","10.70","99.25","134.11","2018-01-09 18:37:06","4.5","0.0","0.3","0.0"
"ADS-CTODevCentOS7","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","91.49","11.74","99.38","160.70","2018-08-21 10:53:19","4.7","0.0","14.9","0.0"
"ADS-CTODevCentOS7","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","91.49","11.74","99.38","160.70","2018-08-21 10:53:19","4.7","0.0","14.9","0.0"
"eagmemcmon-4.1","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.66","29.93","99.77","443.74","2018-01-09 14:06:52","4.8","0.0","0.2","0.0"
"ABDRWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","90.65","10.70","99.30","142.36","2017-10-23 07:41:44","5.3","0.0","-1.0","0.0"
"eagmesrs","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","Global","92.80","13.89","99.41","170.13","2018-01-09 14:06:51","5.7","0.0","37.4","0.0"
"ENT-IEM-CSA","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","85.84","7.06","98.71","77.22","2018-08-18 16:14:22","5.8","0.0","8.9","0.0"
"ENT-IEM-CSA","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","85.84","7.06","98.71","77.22","2018-08-18 16:14:22","5.8","0.0","8.9","0.0"
"JUD-ONP-TRAINA-INT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","96.34","27.34","99.73","366.29","2018-07-16 12:23:12","6.2","0.0","-22.8","0.0"
"JUD-ONP-TRAINA-INT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.34","27.34","99.73","366.29","2018-07-16 12:23:12","6.2","0.0","-22.8","0.0"
"ERP-BIGIPVE02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","94.71","18.90","99.60","249.06","2018-06-22 12:07:21","6.2","0.0","-3.2","0.0"
"ERP-BIGIPVE02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","94.71","18.90","99.60","249.06","2018-06-22 12:07:21","6.2","0.0","-3.2","0.0"
"opsview","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","89.70","9.71","99.11","112.11","2017-10-26 08:18:17","6.2","0.0","-2.8","0.0"
"opsview","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","89.70","9.71","99.11","112.11","2017-10-26 08:18:17","6.2","0.0","-2.8","0.0"
"JUD-FTP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","96.28","26.86","99.73","373.46","2018-08-28 08:14:28","6.4","0.0","-1.4","0.0"
"JUD-FTP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.28","26.86","99.73","373.46","2018-08-28 08:14:28","6.4","0.0","-1.4","0.0"
"JUD-ONP-TRAINA-APPJOB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","96.14","25.88","99.73","369.50","2018-07-16 12:23:12","6.5","0.0","-11.8","0.0"
"JUD-ONP-TRAINA-APPJOB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.14","25.88","99.73","369.50","2018-07-16 12:23:12","6.5","0.0","-11.8","0.0"
"CS-Test2016-B","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","88.69","8.84","99.18","121.98","2018-06-22 12:06:25","6.6","0.0","-0.0","0.0"
"JUD-ONP-TESTA-APP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","96.04","25.23","99.72","361.08","2018-07-16 12:53:30","6.7","0.0","-9.1","0.0"
"JUD-ONP-TESTA-APP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.04","25.23","99.72","361.08","2018-07-16 12:53:30","6.7","0.0","-9.1","0.0"
"JUD-ONP-TESTA-INT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","95.74","23.47","99.68","314.07","2018-07-16 12:53:29","7.2","0.0","-3.2","0.0"
"JUD-ONP-TESTA-INT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","95.74","23.47","99.68","314.07","2018-07-16 12:53:29","7.2","0.0","-3.2","0.0"
"RSA Authentication Appliance","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","93.47","15.32","99.52","209.19","2018-08-28 08:14:27","7.5","0.0","-1.1","0.0"
"RSA Authentication Appliance","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","93.47","15.32","99.52","209.19","2018-08-28 08:14:27","7.5","0.0","-1.1","0.0"
"eagmtvepsc","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","Global","88.82","8.95","99.10","111.48","2018-01-09 14:06:51","7.5","0.0","-5.8","0.0"
"ERP-JHACKNEY-VM-DR","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","85.43","6.86","99.03","102.92","2017-10-23 07:41:44","7.8","0.0","0.0","0.0"
"ERP-FMPRDAPP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","91.74","12.11","99.31","145.33","2018-10-17 15:15:11","8.9","0.0","738.8","0.0"
"ERP-FMPRDAPP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","91.74","12.11","99.31","145.33","2018-10-17 15:15:11","8.9","0.0","738.8","0.0"
"ERP-FMPRDAPP02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","91.74","12.11","99.31","145.33","2018-10-17 15:15:11","8.9","0.0","738.8","0.0"
"ERP-FMPRDAPP02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","91.74","12.11","99.31","145.33","2018-10-17 15:15:11","8.9","0.0","738.8","0.0"
"ERP-FMSBX1APP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","91.74","12.11","99.31","145.33","2018-10-17 16:33:42","8.9","0.0","-1300.8","0.0"
"ERP-FMSBX1APP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","91.74","12.11","99.31","145.33","2018-10-17 16:33:42","8.9","0.0","-1300.8","0.0"
"JUD-HELPDESK","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","96.62","29.58","99.74","381.03","2018-08-28 08:14:28","9.0","0.0","-9.1","0.0"
"JUD-HELPDESK","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.62","29.58","99.74","381.03","2018-08-28 08:14:28","9.0","0.0","-9.1","0.0"
"eagptvvc02","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","Global","98.51","67.27","99.87","788.65","2018-01-23 18:57:51","9.1","0.0","-3.0","0.0"
"BUDDRBUILD01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","92.89","14.06","99.53","210.96","2017-10-23 07:41:44","9.2","0.0","-0.9","0.0"
"ERP-JBERCHICK-VM-DR","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","82.60","5.75","98.84","86.21","2017-10-23 07:41:44","9.3","0.0","-0.0","0.0"
"ERP-SPETERSON-VM-DR","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","84.21","6.33","98.73","78.75","2017-10-23 07:41:44","9.5","0.0","-0.9","0.0"
"ERP-FMUAT2APP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","91.30","11.49","99.40","167.72","2018-06-28 14:21:17","9.6","0.0","113.8","0.0"
