Object Name,Object Type,Location,Cluster Location,SLA Domain,Organization,Data Reduction (%),Dedup Ratio,Logical Data Reduction (%),Logical Dedup Ratio,Protected On,Total Local Storage (GB),Total Archive Storage (GB),Local Storage Growth (MB/day),Archive Storage Growth (MB/day)
ERP-OEM13cDB,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,49.68,1.99,90.76,10.82,1/7/2018 15:13,237.2,0,243.7,0
ERP-PPERRY-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,59.98,2.5,96.82,31.47,10/24/2017 8:27,25.6,0,-17.4,0
ERP-PPERRY-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,59.98,2.5,96.82,31.47,10/24/2017 8:27,25.6,0,-17.4,0
ERP-SCI-AJAYI,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,51.83,2.08,95.2,20.83,2/26/2018 16:11,36.1,0,31.8,0
ERP-SCI-AJAYI,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,51.83,2.08,95.2,20.83,2/26/2018 16:11,36.1,0,31.8,0
ERP-SCI-AMAIN,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,72.27,3.61,97.79,45.29,10/24/2017 8:27,17.8,0,-1,0
ERP-SCI-AMAIN,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,72.27,3.61,97.79,45.29,10/24/2017 8:27,17.8,0,-1,0
ERP-SCI-CBURNETT,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,49.16,1.97,95.88,24.3,10/24/2017 8:27,33.1,0,92.7,0
ERP-SCI-CBURNETT,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,49.16,1.97,95.88,24.3,10/24/2017 8:27,33.1,0,92.7,0
ERP-SCI-DTARANGO,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,62.47,2.66,97.45,39.19,2/9/2018 17:33,20.5,0,0,0
ERP-SCI-DTARANGO,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,62.47,2.66,97.45,39.19,2/9/2018 17:33,20.5,0,0,0
ERP-SCI-JHENSLEY,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,45.83,1.85,94.96,19.86,5/8/2018 16:28,37.9,0,-21.2,0
ERP-SCI-JHENSLEY,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,45.83,1.85,94.96,19.86,5/8/2018 16:28,37.9,0,-21.2,0
ERP-SCI-JKENNERKNECHT,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,56.02,2.27,95.94,24.63,10/24/2017 8:27,30.5,0,-22.9,0
ERP-SCI-JKENNERKNECHT,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,56.02,2.27,95.94,24.63,10/24/2017 8:27,30.5,0,-22.9,0
ERP-SCI-MBLACKMORE,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,40.25,1.67,87.59,8.06,10/24/2017 8:27,106.6,0,952.9,0
ERP-SCI-MBLACKMORE,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,40.25,1.67,87.59,8.06,10/24/2017 8:27,106.6,0,952.9,0
ERP-SCI-MPFALLER,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,46.27,1.86,94.66,18.74,10/24/2017 8:27,40.1,0,-760.3,0
ERP-SCI-MPFALLER,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,46.27,1.86,94.66,18.74,10/24/2017 8:27,40.1,0,-760.3,0
ERP-SCI-NMANNA,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,55.68,2.26,96.42,27.93,10/24/2017 8:27,28.8,0,23.3,0
ERP-SCI-NMANNA,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,55.68,2.26,96.42,27.93,10/24/2017 8:27,28.8,0,23.3,0
ERP-SCI-RBAKER,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,46.46,1.87,93.23,14.78,2/26/2018 16:11,58.1,0,0,0
ERP-SCI-RBAKER,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,46.46,1.87,93.23,14.78,2/26/2018 16:11,58.1,0,0,0
ERP-SCI-RSMITH,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,45.64,1.84,95.32,21.36,10/24/2017 8:27,35.2,0,113.6,0
ERP-SCI-RSMITH,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,45.64,1.84,95.32,21.36,10/24/2017 8:27,35.2,0,113.6,0
ERP-SCI-SAJMAL,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,45.99,1.85,96.13,25.83,2/9/2018 17:33,31.2,0,0,0
ERP-SCI-SAJMAL,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,45.99,1.85,96.13,25.83,2/9/2018 17:33,31.2,0,0,0
ERP-SCI-SCONYERS,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,57.15,2.33,94.12,17.01,10/24/2017 8:27,50.5,0,-902.4,0
ERP-SCI-SCONYERS,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,57.15,2.33,94.12,17.01,10/24/2017 8:27,50.5,0,-902.4,0
ERP-SCI-SHULING,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,60.27,2.52,96.95,32.84,10/24/2017 8:27,24.5,0,-0.7,0
ERP-SCI-SHULING,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,60.27,2.52,96.95,32.84,10/24/2017 8:27,24.5,0,-0.7,0
ERP-SCI-UPGRADE1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,53.11,2.13,88.41,8.63,10/24/2017 8:27,211.6,0,1400.9,0
ERP-SCI-UPGRADE1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,53.11,2.13,88.41,8.63,10/24/2017 8:27,211.6,0,1400.9,0
ERP-SCI-UPGRADE2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,49.6,1.98,96.28,26.88,10/24/2017 8:27,89.9,0,4.9,0
ERP-SCI-UPGRADE2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,49.6,1.98,96.28,26.88,10/24/2017 8:27,89.9,0,4.9,0
ERP-SCI-WPINCKLEY,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,70.67,3.41,97.74,44.34,10/24/2017 8:27,18.2,0,-0.6,0
ERP-SCI-WPINCKLEY,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,70.67,3.41,97.74,44.34,10/24/2017 8:27,18.2,0,-0.6,0
ERP-SCI-WROGERS,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,55.06,2.22,96.83,31.52,2/26/2018 16:11,25.6,0,0,0
ERP-SCI-WROGERS,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,55.06,2.22,96.83,31.52,2/26/2018 16:11,25.6,0,0,0
ERP-SDORN-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,65.7,2.92,94.92,19.68,7/19/2018 10:42,81.8,0,42.8,0
ERP-SDORN-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,65.7,2.92,94.92,19.68,7/19/2018 10:42,81.8,0,42.8,0
ERP-SEP,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,22.21,1.29,84.44,6.43,1/7/2018 20:12,187.1,0,-2510.7,0
ERP-SEP,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,22.21,1.29,84.44,6.43,1/7/2018 20:12,187.1,0,-2510.7,0
ERP-SPETERSON-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,52.9,2.12,96.23,26.51,10/24/2017 8:27,30.4,0,-15.3,0
ERP-SPETERSON-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,52.9,2.12,96.23,26.51,10/24/2017 8:27,30.4,0,-15.3,0
ERP-SZELLER-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,68.62,3.19,97.19,35.6,10/24/2017 8:27,21.1,0,-14.9,0
ERP-SZELLER-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,68.62,3.19,97.19,35.6,10/24/2017 8:27,21.1,0,-14.9,0
ERP-TMARINEAU-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,52.77,2.12,96.14,25.87,10/24/2017 8:27,31.1,0,32.6,0
ERP-TMARINEAU-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,52.77,2.12,96.14,25.87,10/24/2017 8:27,31.1,0,32.6,0
ERP-UPKWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,33.02,1.49,92.79,13.87,10/27/2017 9:06,54.2,0,-34,0
ERP-UPKWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,33.02,1.49,92.79,13.87,10/27/2017 9:06,54.2,0,-34,0
ERP-WEBUTIL,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,64.89,2.85,96.57,29.15,10/27/2017 9:06,51.6,0,111.6,0
ERP-WEBUTIL,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,64.89,2.85,96.57,29.15,10/27/2017 9:06,51.6,0,111.6,0
FMDEV2APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,49.47,1.98,95.55,22.49,10/29/2017 15:54,53.5,0,30.9,0
FMDEV2APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,49.47,1.98,95.55,22.49,10/29/2017 15:54,53.5,0,30.9,0
FMDEV2WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,50.45,2.02,95.58,22.64,11/10/2017 9:16,35.6,0,-4.2,0
FMDEV2WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,50.45,2.02,95.58,22.64,11/10/2017 9:16,35.6,0,-4.2,0
FMDEVAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,66.02,2.94,97.03,33.69,10/29/2017 15:54,35.7,0,62.5,0
FMDEVAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,66.02,2.94,97.03,33.69,10/29/2017 15:54,35.7,0,62.5,0
FMDEVCRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,82.76,5.8,98.53,67.87,10/29/2017 15:54,11.1,0,-399.4,0
FMDEVCRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,82.76,5.8,98.53,67.87,10/29/2017 15:54,11.1,0,-399.4,0
FMDEVWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,57.48,2.35,96.63,29.64,11/10/2017 9:16,25.4,0,-8.6,0
FMDEVWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,57.48,2.35,96.63,29.64,11/10/2017 9:16,25.4,0,-8.6,0
FMPRDAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,73.34,3.75,97.88,47.13,11/13/2017 10:52,25.5,0,-12.4,0
FMPRDAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,73.34,3.75,97.88,47.13,11/13/2017 10:52,25.5,0,-12.4,0
FMPRDAPP02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,67.5,3.08,96.95,32.74,11/13/2017 10:52,36.7,0,-29.7,0
FMPRDAPP02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,67.5,3.08,96.95,32.74,11/13/2017 10:52,36.7,0,-29.7,0
FMPRDCRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,62.47,2.66,96,24.98,11/13/2017 10:52,30.1,0,373.6,0
FMPRDCRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,62.47,2.66,96,24.98,11/13/2017 10:52,30.1,0,373.6,0
FMPRDREP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,80.29,5.07,97.99,49.85,11/13/2017 10:52,81.8,0,-14.7,0
FMPRDREP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,80.29,5.07,97.99,49.85,11/13/2017 10:52,81.8,0,-14.7,0
FMPRDWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,70.08,3.34,97.58,41.29,11/13/2017 10:52,18.2,0,-17.4,0
FMPRDWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,70.08,3.34,97.58,41.29,11/13/2017 10:52,18.2,0,-17.4,0
FMPRDWEB02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,70.32,3.37,97.6,41.69,11/13/2017 10:52,18,0,112.4,0
FMPRDWEB02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,70.32,3.37,97.6,41.69,11/13/2017 10:52,18,0,112.4,0
FMPRDWEB03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,75.39,4.06,98.01,50.37,11/13/2017 10:52,14.9,0,-120.3,0
FMPRDWEB03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,75.39,4.06,98.01,50.37,11/13/2017 10:52,14.9,0,-120.3,0
FMSBX1APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,57.17,2.33,95.39,21.7,10/24/2017 8:28,55.4,0,-39.5,0
FMSBX1APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,57.17,2.33,95.39,21.7,10/24/2017 8:28,55.4,0,-39.5,0
FMSBX1CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,59.41,2.46,96.27,26.8,10/24/2017 8:28,28,0,-23.4,0
FMSBX1CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,59.41,2.46,96.27,26.8,10/24/2017 8:28,28,0,-23.4,0
FMSBX1WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,52.51,2.11,94.85,19.41,10/24/2017 8:28,38.7,0,101.1,0
FMSBX1WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,52.51,2.11,94.85,19.41,10/24/2017 8:28,38.7,0,101.1,0
FMSBX2APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,50.38,2.02,94.88,19.55,10/24/2017 8:28,61.5,0,-2.8,0
FMSBX2APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,50.38,2.02,94.88,19.55,10/24/2017 8:28,61.5,0,-2.8,0
FMSBX2CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,72.94,3.7,97.46,39.4,10/24/2017 8:28,19.1,0,388.4,0
FMSBX2CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,72.94,3.7,97.46,39.4,10/24/2017 8:28,19.1,0,388.4,0
FMSBX2WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,48.61,1.95,94.52,18.23,10/24/2017 8:28,41.2,0,7.7,0
FMSBX2WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,48.61,1.95,94.52,18.23,10/24/2017 8:28,41.2,0,7.7,0
FMSBX3APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,43.86,1.78,94.77,19.13,10/24/2017 8:28,62.9,0,-23.5,0
FMSBX3APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,43.86,1.78,94.77,19.13,10/24/2017 8:28,62.9,0,-23.5,0
FMSBX3CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,56.28,2.29,95.84,24.02,10/24/2017 8:28,31.3,0,-32.1,0
FMSBX3CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,56.28,2.29,95.84,24.02,10/24/2017 8:28,31.3,0,-32.1,0
FMSBX3WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,47.22,1.89,94.36,17.72,10/24/2017 8:28,42.4,0,-107.3,0
FMSBX3WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,47.22,1.89,94.36,17.72,10/24/2017 8:28,42.4,0,-107.3,0
FMSBX4APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,97.46,39.45,99.81,535.29,10/24/2017 8:28,2.4,0,0.3,0
FMSBX4APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,97.46,39.45,99.81,535.29,10/24/2017 8:28,2.4,0,0.3,0
FMSBX4CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,71.97,3.57,97.6,41.6,10/24/2017 8:28,18.1,0,-28.2,0
FMSBX4CRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,71.97,3.57,97.6,41.6,10/24/2017 8:28,18.1,0,-28.2,0
FMSBX4WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,97.28,36.83,99.79,478.94,10/24/2017 8:28,1.7,0,1,0
FMSBX4WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,97.28,36.83,99.79,478.94,10/24/2017 8:28,1.7,0,1,0
FMSBX5APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,39.82,1.66,95.99,24.93,10/24/2017 8:28,51.7,0,0,0
FMSBX5APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,39.82,1.66,95.99,24.93,10/24/2017 8:28,51.7,0,0,0
FMSBX5WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,42.73,1.75,96.18,26.19,10/24/2017 8:28,30.7,0,0,0
FMSBX5WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,42.73,1.75,96.18,26.19,10/24/2017 8:28,30.7,0,0,0
FMSBX9APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,96.12,25.74,99.71,342.55,10/24/2017 8:28,3.8,0,-0.6,0
FMSBX9APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,96.12,25.74,99.71,342.55,10/24/2017 8:28,3.8,0,-0.6,0
FMSBX9WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,94.74,19,99.61,257.96,10/24/2017 8:28,3.1,0,0.8,0
FMSBX9WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,94.74,19,99.61,257.96,10/24/2017 8:28,3.1,0,0.8,0
FMUATAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,53.82,2.17,96.46,28.25,10/23/2017 7:38,45.6,0,50.9,0
FMUATAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,53.82,2.17,96.46,28.25,10/23/2017 7:38,45.6,0,50.9,0
FMUATAPP02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,66.88,3.02,97.17,35.34,10/23/2017 7:38,34,0,14.2,0
FMUATAPP02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,66.88,3.02,97.17,35.34,10/23/2017 7:38,34,0,14.2,0
FMUATCRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,65.14,2.87,96.67,30.01,10/23/2017 7:38,25,0,-24.7,0
FMUATCRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,65.14,2.87,96.67,30.01,10/23/2017 7:38,25,0,-24.7,0
FMUATREP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,49.27,1.97,96.05,25.31,10/23/2017 7:38,31.8,0,16.8,0
FMUATREP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,49.27,1.97,96.05,25.31,10/23/2017 7:38,31.8,0,16.8,0
FMUATWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,49.96,2,96.21,26.37,10/23/2017 7:38,30.5,0,19.3,0
FMUATWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,49.96,2,96.21,26.37,10/23/2017 7:38,30.5,0,19.3,0
FMUATWEB02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,53.09,2.13,96.27,26.82,10/23/2017 7:38,28,0,-16.5,0
FMUATWEB02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,53.09,2.13,96.27,26.82,10/23/2017 7:38,28,0,-16.5,0
FMUATWEB03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,52.4,2.1,96.22,26.42,10/23/2017 7:38,28.4,0,-36.2,0
FMUATWEB03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,52.4,2.1,96.22,26.42,10/23/2017 7:38,28.4,0,-36.2,0
Generic Linux excluding basic ephemeral dirs,Linux Fileset,dbfmuat2rac02.erp.state.vt.us,Local,NL Two Weeks,Global,85.79,7.04,98.83,85.26,7/24/2018 10:49,18.7,0,185.6,0
Generic Linux excluding basic ephemeral dirs,Linux Fileset,dbfmuat2rac01.erp.state.vt.us,Local,NL Two Weeks,Global,83.9,6.21,98.64,73.29,7/24/2018 10:48,23.3,0,122.8,0
GWRIGHT-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,48.59,1.95,94.83,19.35,10/24/2017 8:27,38.8,0,-81.9,0
GWRIGHT-VM,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,48.59,1.95,94.83,19.35,10/24/2017 8:27,38.8,0,-81.9,0
HRDEV2APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,69.64,3.29,97.42,38.82,10/29/2017 15:54,42.6,0,3.4,0
HRDEV2APP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,69.64,3.29,97.42,38.82,10/29/2017 15:54,42.6,0,3.4,0
HRDEV2WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,57.85,2.37,97.04,33.74,11/10/2017 9:16,23.9,0,0.9,0
HRDEV2WEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,57.85,2.37,97.04,33.74,11/10/2017 9:16,23.9,0,0.9,0
HRDEVAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,60.28,2.52,96.85,31.74,10/29/2017 15:54,52.1,0,-405.1,0
HRDEVAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,60.28,2.52,96.85,31.74,10/29/2017 15:54,52.1,0,-405.1,0
HRDEVCRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,82.21,5.62,98.46,64.85,10/29/2017 15:54,11.6,0,-17.5,0
HRDEVCRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,82.21,5.62,98.46,64.85,10/29/2017 15:54,11.6,0,-17.5,0
HRDEVWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,50.43,2.02,95.86,24.13,11/10/2017 9:16,31.1,0,12.3,0
HRDEVWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,50.43,2.02,95.86,24.13,11/10/2017 9:16,31.1,0,12.3,0
HRPRDAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,63.96,2.77,97.09,34.35,11/13/2017 10:52,48.1,0,-7.7,0
HRPRDAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,63.96,2.77,97.09,34.35,11/13/2017 10:52,48.1,0,-7.7,0
HRPRDAPP02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,61.73,2.61,96.64,29.75,11/13/2017 10:52,55.6,0,-86.3,0
HRPRDAPP02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,61.73,2.61,96.64,29.75,11/13/2017 10:52,55.6,0,-86.3,0
HRPRDCRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,64.08,2.78,96.71,30.43,11/13/2017 10:52,24.7,0,-11.1,0
HRPRDCRY01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,64.08,2.78,96.71,30.43,11/13/2017 10:52,24.7,0,-11.1,0
HRPRDREP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,ERP,74.42,3.91,97.94,48.65,11/13/2017 10:52,65.1,0,11.8,0
HRPRDREP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,74.42,3.91,97.94,48.65,11/13/2017 10:52,65.1,0,11.8,0
